Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_age,Host,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Microbial_fraction,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample_index,Sample Name,SRA Study
SRR11733693,AMPLICON,502,9637396,PRJNA631001,SAMN14851135,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6181247,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292813,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_50_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,149,sample_50_1_IgA_pos,SRP260653
SRR11733694,AMPLICON,502,10959664,PRJNA631001,SAMN14851134,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6814373,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292812,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_50_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,148,sample_50_1,SRP260653
SRR11733695,AMPLICON,502,12518876,PRJNA631001,SAMN14851133,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7885217,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292811,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_49_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,147,sample_49_1_IgA_neg,SRP260653
SRR11733696,AMPLICON,502,7646464,PRJNA631001,SAMN14851132,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4965328,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292810,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_49_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,146,sample_49_1_IgA_pos,SRP260653
SRR11733697,AMPLICON,502,11677022,PRJNA631001,SAMN14851131,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7361705,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292809,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_49_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,145,sample_49_1,SRP260653
SRR11733698,AMPLICON,502,14010820,PRJNA631001,SAMN14851130,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8889822,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292808,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_48_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,144,sample_48_1_IgA_neg,SRP260653
SRR11733699,AMPLICON,502,9751350,PRJNA631001,SAMN14851129,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6318087,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292807,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_48_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,143,sample_48_1_IgA_pos,SRP260653
SRR11733700,AMPLICON,502,14183006,PRJNA631001,SAMN14851128,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9215502,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292806,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_48_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,142,sample_48_1,SRP260653
SRR11733701,AMPLICON,502,13734720,PRJNA631001,SAMN14851127,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8916708,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292805,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_47_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,141,sample_47_1_IgA_neg,SRP260653
SRR11733702,AMPLICON,502,12592670,PRJNA631001,SAMN14851001,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8019465,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292804,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_5_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,15,sample_5_1_IgA_neg,SRP260653
SRR11733703,AMPLICON,502,12728712,PRJNA631001,SAMN14851126,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7822744,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292803,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_47_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,140,sample_47_1_IgA_pos,SRP260653
SRR11733704,AMPLICON,502,10459672,PRJNA631001,SAMN14851125,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6801146,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292802,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_47_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,139,sample_47_1,SRP260653
SRR11733705,AMPLICON,502,13650384,PRJNA631001,SAMN14851124,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8733404,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292801,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_46_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,138,sample_46_1_IgA_neg,SRP260653
SRR11733706,AMPLICON,502,10231764,PRJNA631001,SAMN14851123,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6407223,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292800,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_46_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,137,sample_46_1_IgA_pos,SRP260653
SRR11733707,AMPLICON,502,12491768,PRJNA631001,SAMN14851122,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8022183,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292799,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_46_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,136,sample_46_1,SRP260653
SRR11733708,AMPLICON,502,13497776,PRJNA631001,SAMN14851121,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8755772,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292798,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_45_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,135,sample_45_1_IgA_neg,SRP260653
SRR11733709,AMPLICON,502,10358268,PRJNA631001,SAMN14851120,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6445749,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292797,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_45_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,134,sample_45_1_IgA_pos,SRP260653
SRR11733710,AMPLICON,502,9904962,PRJNA631001,SAMN14851119,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6379114,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292796,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_45_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,133,sample_45_1,SRP260653
SRR11733711,AMPLICON,502,16459074,PRJNA631001,SAMN14851118,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10426717,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292795,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_44_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,132,sample_44_1_IgA_neg,SRP260653
SRR11733712,AMPLICON,502,11264880,PRJNA631001,SAMN14851117,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7011673,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292794,Sweden,Europe,Sweden,5,Homo sapiens,Illumina MiSeq,sample_44_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,131,sample_44_1_IgA_pos,SRP260653
SRR11733713,AMPLICON,502,12729214,PRJNA631001,SAMN14851046,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7975431,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292793,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_20_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,60,sample_20_1_IgA_neg,SRP260653
SRR11733714,AMPLICON,502,14951568,PRJNA631001,SAMN14851045,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9310166,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292792,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_20_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,59,sample_20_1_IgA_pos,SRP260653
SRR11733715,AMPLICON,502,10039498,PRJNA631001,SAMN14851044,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6450801,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292791,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_20_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,58,sample_20_1,SRP260653
SRR11733716,AMPLICON,502,12538956,PRJNA631001,SAMN14851043,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7701981,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292790,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_19_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,57,sample_19_1_IgA_neg,SRP260653
SRR11733717,AMPLICON,502,4478342,PRJNA631001,SAMN14851042,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2796029,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292789,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_19_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,56,sample_19_1_IgA_pos,SRP260653
SRR11733718,AMPLICON,502,7824172,PRJNA631001,SAMN14851041,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4877270,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292788,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_19_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,55,sample_19_1,SRP260653
SRR11733719,AMPLICON,502,6748888,PRJNA631001,SAMN14851040,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4271392,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292787,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_18_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,54,sample_18_1_IgA_neg,SRP260653
SRR11733720,AMPLICON,502,13425990,PRJNA631001,SAMN14851039,"MIGS/MIMS/MIMARKS.human-gut,MIMS.me",8093446,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292786,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_18_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,53,sample_18_1_IgA_pos,SRP260653
SRR11733721,AMPLICON,502,11870292,PRJNA631001,SAMN14851038,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",7436719,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292785,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_18_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,52,sample_18_1,SRP260653
SRR11733722,AMPLICON,502,13327598,PRJNA631001,SAMN14851037,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8405892,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292784,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_17_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,51,sample_17_1_IgA_neg,SRP260653
SRR11733723,AMPLICON,502,7666042,PRJNA631001,SAMN14850992,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4775280,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292783,Sweden,Europe,Sweden,1,Homo sapiens,Illumina MiSeq,sample_2_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,6,sample_2_1_IgA_neg,SRP260653
SRR11733724,AMPLICON,502,14337120,PRJNA631001,SAMN14851036,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8956913,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292782,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_17_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,50,sample_17_1_IgA_pos,SRP260653
SRR11733725,AMPLICON,502,14967632,PRJNA631001,SAMN14851035,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9550227,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292781,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_17_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,49,sample_17_1,SRP260653
SRR11733726,AMPLICON,502,14909902,PRJNA631001,SAMN14851034,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9202287,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292780,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_16_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,48,sample_16_1_IgA_neg,SRP260653
SRR11733727,AMPLICON,502,13249286,PRJNA631001,SAMN14851033,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8068410,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292779,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_16_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,47,sample_16_1_IgA_pos,SRP260653
SRR11733728,AMPLICON,502,20206002,PRJNA631001,SAMN14851032,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",12587193,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292778,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_16_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,46,sample_16_1,SRP260653
SRR11733729,AMPLICON,502,14810506,PRJNA631001,SAMN14851031,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",9334373,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292777,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_15_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,45,sample_15_1_IgA_neg,SRP260653
SRR11733730,AMPLICON,502,14178990,PRJNA631001,SAMN14851030,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8917467,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292776,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_15_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,44,sample_15_1_IgA_pos,SRP260653
SRR11733731,AMPLICON,502,13736728,PRJNA631001,SAMN14851029,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",8938732,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292775,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_15_1,PAIRED,PCR,METAGENOMIC,input,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,43,sample_15_1,SRP260653
SRR11733732,AMPLICON,502,17016294,PRJNA631001,SAMN14851028,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",10560564,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292774,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_14_1_IgA_neg,PAIRED,PCR,METAGENOMIC,IgA_neg,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,42,sample_14_1_IgA_neg,SRP260653
SRR11733733,AMPLICON,502,10942596,PRJNA631001,SAMN14851027,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",6659914,YALE UNIVERSITY SCHOOL OF MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",digestive tract environment[ENVO:01001033],fecal environment [ENVO:01001029],SRX8292773,Sweden,Europe,Sweden,2.5,Homo sapiens,Illumina MiSeq,sample_14_1_IgA_pos,PAIRED,PCR,METAGENOMIC,IgA_pos,human gut metagenome,ILLUMINA,2020-05-08T00:00:00Z,technical replicate 1,2020-05-08T10:26:00Z,1,41,sample_14_1_IgA_pos,SRP260653
